symbol,expiration,optionType,strike,lastPrice,change,percentChange,volume,openInterest,bid,ask,lastTradeDate,impliedVolatility,inTheMoney,Midpiont
^SPX,2023-11-30 00:00:00,calls,2600.0,1947.59,370.01,23.454279,1.0,1.0,1959.7,1975.9,2023-10-31 15:05:49,0.500005,True,1967.8
^SPX,2023-11-30 00:00:00,calls,2900.0,1663.2,376.5299,29.263905,1.0,2.0,1659.6,1675.9,2023-10-31 17:11:53,4.443974171600342,True,1667.75
^SPX,2023-11-30 00:00:00,calls,3000.0,1554.6,167.0,12.035169,1.0,2.0,1559.5,1575.9,2023-11-30 01:15:01,4.152836840209962,True,1567.7
^SPX,2023-11-30 00:00:00,calls,3200.0,1081.27,0.0,0.0,0.0,1.0,1163.4,1171.8,2023-10-05 19:36:16,1.0000000000000004e-05,True,1167.6
^SPX,2023-11-30 00:00:00,calls,3400.0,884.62,0.0,0.0,0.0,1.0,964.3,972.8,2023-10-05 19:36:16,1.0000000000000004e-05,True,968.55
^SPX,2023-11-30 00:00:00,calls,3475.0,1022.99,0.0,0.0,1.0,1.0,1084.6,1100.9,2023-11-14 17:38:12,2.8698758721923827,True,1092.75
^SPX,2023-11-30 00:00:00,calls,3500.0,1057.88,0.0,0.0,4.0,8.0,1059.7,1075.9,2023-11-22 20:21:44,0.500005,True,1067.8000000000002
^SPX,2023-11-30 00:00:00,calls,3530.0,1034.0,0.0,0.0,1.0,1.0,769.1,810.2,2023-09-01 13:56:00,1.0000000000000004e-05,True,789.6500000000001
^SPX,2023-11-30 00:00:00,calls,3550.0,903.56,0.0,0.0,0.0,1.0,807.5,815.9,2023-08-22 15:21:05,1.0000000000000004e-05,True,811.7
^SPX,2023-11-30 00:00:00,calls,3560.0,883.44,0.0,0.0,2.0,1.0,772.5,813.5,2023-08-24 18:44:58,1.0000000000000004e-05,True,793.0
^SPX,2023-11-30 00:00:00,calls,3570.0,885.02,0.0,0.0,2.0,0.0,762.8,803.8,2023-08-23 13:42:46,1.0000000000000004e-05,True,783.3
^SPX,2023-11-30 00:00:00,calls,3575.0,981.2,127.76001,14.970005,1.0,10.0,983.0,1000.9,2023-11-30 20:50:01,2.616458536987305,True,991.95
^SPX,2023-11-30 00:00:00,calls,3600.0,963.2,191.71002,24.849321,1.0,3.0,959.6,975.9,2023-11-03 15:53:29,2.5538366232299805,True,967.75
^SPX,2023-11-30 00:00:00,calls,3610.0,742.44,0.0,0.0,4.0,2.0,949.7,965.9,2023-11-03 13:31:20,0.500005,True,957.8
^SPX,2023-11-30 00:00:00,calls,3620.0,798.45,0.0,0.0,4.0,5.0,939.7,955.9,2023-11-13 16:27:48,0.500005,True,947.8
^SPX,2023-11-30 00:00:00,calls,3625.0,837.84,0.0,0.0,2.0,3.0,709.6,750.5,2023-08-24 16:36:15,1.0000000000000004e-05,True,730.05
^SPX,2023-11-30 00:00:00,calls,3640.0,778.79,0.0,0.0,4.0,1.0,919.7,935.9,2023-11-13 16:27:48,0.500005,True,927.8
^SPX,2023-11-30 00:00:00,calls,3650.0,730.93,0.0,0.0,2.0,3.0,909.6,925.9,2023-11-09 15:20:35,2.429325215759277,True,917.75
^SPX,2023-11-30 00:00:00,calls,3660.0,827.18,0.0,0.0,2.0,1.0,675.9,716.8,2023-08-23 16:47:41,1.0000000000000004e-05,True,696.3499999999999
^SPX,2023-11-30 00:00:00,calls,3675.0,970.96,0.0,0.0,28.0,0.0,0.0,0.0,2023-07-19 14:19:16,1.0000000000000004e-05,True,0.0
^SPX,2023-11-30 00:00:00,calls,3680.0,773.84,0.0,0.0,2.0,1.0,656.6,697.6,2023-08-24 17:30:42,1.0000000000000004e-05,True,677.1
^SPX,2023-11-30 00:00:00,calls,3690.0,781.62,0.0,0.0,2.0,43.0,647.0,688.0,2023-08-23 14:04:36,1.0000000000000004e-05,True,667.5
^SPX,2023-11-30 00:00:00,calls,3700.0,855.52,130.35004,17.975101,85.0,86.0,859.7,875.9,2023-11-13 19:45:44,0.500005,True,867.8
^SPX,2023-11-30 00:00:00,calls,3710.0,786.31,0.0,0.0,2.0,1.0,627.9,668.8,2023-08-23 18:25:42,1.0000000000000004e-05,True,648.3499999999999
^SPX,2023-11-30 00:00:00,calls,3720.0,795.25,0.0,0.0,7.0,4.0,839.7,855.9,2023-11-15 17:31:50,0.500005,True,847.8
^SPX,2023-11-30 00:00:00,calls,3730.0,806.52,0.0,0.0,34.0,17.0,607.0,613.2,2023-08-29 16:55:09,1.0000000000000004e-05,True,610.1
^SPX,2023-11-30 00:00:00,calls,3740.0,909.39,0.0,0.0,2.0,0.0,0.0,0.0,2023-07-19 14:19:42,1.0000000000000004e-05,True,0.0
^SPX,2023-11-30 00:00:00,calls,3750.0,815.4,0.0,0.0,2.0,60.0,809.6,825.9,2023-11-29 17:13:07,2.183232080993652,True,817.75
^SPX,2023-11-30 00:00:00,calls,3760.0,721.76,0.0,0.0,20.0,0.0,0.0,0.0,2023-06-13 17:00:34,1.0000000000000004e-05,True,0.0
^SPX,2023-11-30 00:00:00,calls,3770.0,795.4,0.0,0.0,2.0,9.0,789.7,805.9,2023-11-29 17:13:07,0.500005,True,797.8
^SPX,2023-11-30 00:00:00,calls,3780.0,602.7,0.0,0.0,2.0,1.0,780.1,795.9,2023-11-09 15:12:52,1.2832067089843748,True,788.0
^SPX,2023-11-30 00:00:00,calls,3790.0,765.8,194.41998,34.02639,8.0,38.0,769.7,785.9,2023-11-03 13:44:37,0.500005,True,777.8
^SPX,2023-11-30 00:00:00,calls,3800.0,569.99,0.0,0.0,1.0,33.0,759.7,775.9,2023-11-08 17:09:47,0.500005,True,767.8
^SPX,2023-11-30 00:00:00,calls,3805.0,507.88,0.0,0.0,4.0,4.0,754.7,770.4,2023-11-02 16:58:52,2.024174861450195,True,762.55
^SPX,2023-11-30 00:00:00,calls,3810.0,708.69,0.0,0.0,2.0,0.0,0.0,0.0,2023-06-15 15:44:04,1.0000000000000004e-05,True,0.0
^SPX,2023-11-30 00:00:00,calls,3820.0,734.7,165.70001,29.121267,18.0,73.0,740.1,755.4,2023-11-30 14:59:43,1.988098204040527,True,747.75
^SPX,2023-11-30 00:00:00,calls,3825.0,684.17,0.0,0.0,1.0,10.0,735.1,750.4,2023-11-15 20:51:50,1.9760743383789063,True,742.75
^SPX,2023-11-30 00:00:00,calls,3830.0,692.21,0.0,0.0,2.0,9.0,512.5,518.4,2023-08-29 14:24:59,1.0000000000000004e-05,True,515.45
^SPX,2023-11-30 00:00:00,calls,3840.0,715.22,0.0,0.0,4.0,49.0,490.3,498.7,2023-09-01 18:32:26,1.0000000000000004e-05,True,494.5
^SPX,2023-11-30 00:00:00,calls,3850.0,418.39,0.0,0.0,2.0,15.0,703.9,711.1,2023-10-23 18:01:30,1.0000000000000004e-05,True,707.5
^SPX,2023-11-30 00:00:00,calls,3860.0,618.62,0.0,0.0,0.0,4.0,633.2,638.1,2023-08-17 15:32:29,1.0000000000000004e-05,True,635.6500000000001
^SPX,2023-11-30 00:00:00,calls,3865.0,405.9,0.0,0.0,0.0,1.0,689.3,696.1,2023-10-23 18:00:15,1.0000000000000004e-05,True,692.7
^SPX,2023-11-30 00:00:00,calls,3870.0,401.09,0.0,0.0,64.0,38.0,684.3,691.1,2023-10-23 18:00:26,1.0000000000000004e-05,True,687.7
^SPX,2023-11-30 00:00:00,calls,3875.0,397.08,0.0,0.0,2.0,7.0,678.9,685.9,2023-10-23 18:00:13,1.0000000000000004e-05,True,682.4
^SPX,2023-11-30 00:00:00,calls,3880.0,704.26,0.0,0.0,18.0,19.0,634.8,641.5,2023-08-07 14:22:09,1.0000000000000004e-05,True,638.15
^SPX,2023-11-30 00:00:00,calls,3890.0,694.45,0.0,0.0,2.0,3.0,625.4,632.1,2023-08-07 14:21:50,1.0000000000000004e-05,True,628.75
^SPX,2023-11-30 00:00:00,calls,3900.0,659.38,0.0,0.0,1.0,25.0,661.2,677.2,2023-11-24 15:42:35,1.3618195971679683,True,669.2
^SPX,2023-11-30 00:00:00,calls,3905.0,610.95,0.0,0.0,7.0,2.0,656.2,672.2,2023-11-15 17:31:50,1.3522981604003903,True,664.2
^SPX,2023-11-30 00:00:00,calls,3910.0,638.03,185.11002,40.870354,15.0,16.0,651.2,667.2,2023-11-30 16:33:04,1.3425325842285152,True,659.2
^SPX,2023-11-30 00:00:00,calls,3915.0,300.77,0.0,0.0,20.0,20.0,646.2,662.2,2023-10-31 18:55:51,1.3330111474609372,True,654.2
^SPX,2023-11-30 00:00:00,calls,3920.0,713.08,0.0,0.0,2.0,0.0,0.0,0.0,2023-07-18 17:17:32,1.0000000000000004e-05,True,0.0
^SPX,2023-11-30 00:00:00,calls,3925.0,430.06,0.0,0.0,2.0,58.0,462.4,467.3,2023-10-09 17:30:59,1.0000000000000004e-05,True,464.85
^SPX,2023-11-30 00:00:00,calls,3930.0,688.29,0.0,0.0,2.0,0.0,0.0,0.0,2023-07-18 14:05:14,1.0000000000000004e-05,True,0.0
^SPX,2023-11-30 00:00:00,calls,3935.0,473.2,0.0,0.0,0.0,1.0,568.8,576.5,2023-10-16 19:44:36,1.0000000000000004e-05,True,572.65
^SPX,2023-11-30 00:00:00,calls,3940.0,243.19,0.0,0.0,2.0,0.0,616.9,624.2,2023-10-26 17:29:08,1.0000000000000004e-05,True,620.55
^SPX,2023-11-30 00:00:00,calls,3945.0,430.87,0.0,0.0,22.0,11.0,442.2,448.2,2023-10-09 18:16:09,1.0000000000000004e-05,True,445.2
^SPX,2023-11-30 00:00:00,calls,3950.0,374.8,0.0,0.0,1.0,114.0,611.2,627.2,2023-11-02 17:32:20,1.2656286718749998,True,619.2
^SPX,2023-11-30 00:00:00,calls,3955.0,462.25,0.0,0.0,4.0,11.0,438.5,443.5,2023-10-10 16:44:37,1.0000000000000004e-05,True,441.0
^SPX,2023-11-30 00:00:00,calls,3960.0,621.96,0.0,0.0,4.0,3.0,605.6,612.2,2023-08-03 14:24:44,1.206302796630859,True,608.9000000000001
^SPX,2023-11-30 00:00:00,calls,3965.0,546.47,0.0,0.0,1.0,21.0,594.7,606.6,2023-11-17 16:46:31,1.4428738793945317,True,600.6500000000001
^SPX,2023-11-30 00:00:00,calls,3970.0,372.2,0.0,0.0,2.0,39.0,537.4,554.4,2023-10-19 18:00:46,1.0000000000000004e-05,True,545.9
^SPX,2023-11-30 00:00:00,calls,3975.0,200.89,0.0,0.0,2.0,10.0,0.0,0.0,2023-10-27 18:36:59,1.0000000000000004e-05,True,0.0
^SPX,2023-11-30 00:00:00,calls,3980.0,233.32,0.0,0.0,2.0,81.0,570.1,580.5,2023-10-30 19:26:14,1.0000000000000004e-05,True,575.3
^SPX,2023-11-30 00:00:00,calls,3985.0,297.42,0.0,0.0,2.0,0.0,523.8,538.2,2023-10-20 19:14:11,1.0000000000000004e-05,True,531.0
^SPX,2023-11-30 00:00:00,calls,3990.0,552.62,0.0,0.0,1.0,6.0,569.7,585.4,2023-11-28 14:53:16,1.582399548950195,True,577.55
^SPX,2023-11-30 00:00:00,calls,3995.0,359.63,0.0,0.0,2.0,1.0,393.5,398.4,2023-10-09 16:34:06,1.0000000000000004e-05,True,395.95
^SPX,2023-11-30 00:00:00,calls,4000.0,546.4,-23.0,-4.0393395,6.0,771.0,560.1,575.4,2023-11-30 19:23:17,1.5587180267333982,True,567.75
^SPX,2023-11-30 00:00:00,calls,4010.0,538.74,0.0,0.0,1.0,4.0,550.1,565.9,2023-11-29 20:38:59,0.913086806640625,True,558.0
^SPX,2023-11-30 00:00:00,calls,4015.0,352.13,0.0,0.0,1.0,9.0,374.0,378.6,2023-10-09 17:34:43,1.0000000000000004e-05,True,376.3
^SPX,2023-11-30 00:00:00,calls,4020.0,492.21,0.0,0.0,32.0,0.0,0.0,0.0,2023-09-18 17:43:24,1.0000000000000004e-05,True,0.0
^SPX,2023-11-30 00:00:00,calls,4025.0,529.54,0.0,0.0,1.0,9.0,535.1,550.9,2023-11-27 15:07:27,0.8886729882812499,True,543.0
^SPX,2023-11-30 00:00:00,calls,4030.0,514.92,-4.799988,-0.92357194,8.0,12.0,530.1,545.9,2023-11-30 17:56:26,0.8808605664062499,True,538.0
^SPX,2023-11-30 00:00:00,calls,4035.0,154.77,0.0,0.0,6.0,10.0,0.0,0.0,2023-10-27 18:42:16,1.0000000000000004e-05,True,0.0
^SPX,2023-11-30 00:00:00,calls,4040.0,527.93,0.0,0.0,1.0,12.0,519.6,535.9,2023-11-29 09:44:26,1.483584125061035,True,527.75
^SPX,2023-11-30 00:00:00,calls,4045.0,466.74,0.0,0.0,1.0,4.0,515.1,530.9,2023-11-17 16:46:31,0.85742330078125,True,523.0
^SPX,2023-11-30 00:00:00,calls,4050.0,504.6,3.5899963,0.71655184,7.0,66.0,509.6,525.9,2023-11-30 20:49:38,1.4596584634399412,True,517.75
^SPX,2023-11-30 00:00:00,calls,4055.0,160.9,0.0,0.0,3.0,3.0,518.2,525.8,2023-10-30 13:40:57,1.488344843444824,True,522.0
^SPX,2023-11-30 00:00:00,calls,4060.0,478.47,300.11,168.26082,3.0,17.0,499.7,515.9,2023-11-30 18:31:46,0.500005,True,507.8
^SPX,2023-11-30 00:00:00,calls,4065.0,182.38,0.0,0.0,1.0,53.0,494.7,510.9,2023-11-01 14:11:45,1.4237089361572266,True,502.8
^SPX,2023-11-30 00:00:00,calls,4070.0,476.24,-11.76001,-2.4098382,3.0,10.0,490.1,505.9,2023-11-30 20:22:47,0.8183611914062499,True,498.0
^SPX,2023-11-30 00:00:00,calls,4075.0,471.77,-4.3099976,-0.9053095,10.0,20.0,485.1,500.9,2023-11-29 20:45:41,0.8105487695312499,True,493.0
^SPX,2023-11-30 00:00:00,calls,4080.0,467.43,-3.0200195,-0.64194274,4.0,52.0,479.6,495.9,2023-11-30 19:28:18,1.3877594088745115,True,487.75
^SPX,2023-11-30 00:00:00,calls,4085.0,141.1,0.0,0.0,7.0,16.0,466.0,475.5,2023-10-30 17:32:52,1.0000000000000004e-05,True,470.75
^SPX,2023-11-30 00:00:00,calls,4090.0,165.05,0.0,0.0,2.0,58.0,469.7,485.9,2023-11-01 16:15:34,1.363833747253418,True,477.8
^SPX,2023-11-30 00:00:00,calls,4095.0,476.58,0.0,0.0,1.0,82.0,465.1,480.9,2023-11-29 16:02:30,0.7788108056640625,True,473.0
^SPX,2023-11-30 00:00:00,calls,4100.0,445.0,-26.609985,-5.6423707,3.0,255.0,459.7,475.9,2023-11-30 20:29:37,1.3398470507812497,True,467.8
^SPX,2023-11-30 00:00:00,calls,4105.0,443.32,-2.1999817,-0.49380088,4.0,24.0,455.1,470.9,2023-11-30 20:07:24,0.762697685546875,True,463.0
^SPX,2023-11-30 00:00:00,calls,4110.0,391.81,0.0,0.0,2.0,25.0,450.1,465.9,2023-11-14 16:57:02,0.754885263671875,True,458.0
^SPX,2023-11-30 00:00:00,calls,4115.0,261.64,0.0,0.0,300.0,294.0,444.7,460.9,2023-11-03 13:49:47,1.3038364886474605,True,452.8
^SPX,2023-11-30 00:00:00,calls,4120.0,425.3,0.0,0.0,1.0,145.0,439.6,455.9,2023-11-28 15:05:48,1.291873657836914,True,447.75
^SPX,2023-11-30 00:00:00,calls,4125.0,430.57,0.0,0.0,8.0,58.0,435.2,450.9,2023-11-27 15:08:49,0.7490259472656251,True,443.05
^SPX,2023-11-30 00:00:00,calls,4130.0,266.9,0.0,0.0,1.0,66.0,429.7,445.9,2023-11-08 20:42:57,1.2678259265136718,True,437.8
^SPX,2023-11-30 00:00:00,calls,4135.0,436.59,0.0,0.0,1.0,42.0,424.7,440.9,2023-11-29 16:02:30,1.255863095703125,True,432.8
^SPX,2023-11-30 00:00:00,calls,4140.0,376.35,0.0,0.0,2.0,241.0,419.6,435.9,2023-11-17 17:44:56,1.243839230041504,True,427.75
^SPX,2023-11-30 00:00:00,calls,4145.0,200.4,0.0,0.0,2.0,56.0,414.7,430.9,2023-11-02 19:48:10,1.2318153643798826,True,422.8
^SPX,2023-11-30 00:00:00,calls,4150.0,390.03,-11.440002,-2.8495286,1.0,197.0,409.7,425.9,2023-11-30 18:29:52,1.2197914987182616,True,417.8
^SPX,2023-11-30 00:00:00,calls,4155.0,384.23,146.78001,61.815125,1.0,57.0,404.7,416.6,2023-11-08 16:35:56,1.0333300286865237,True,410.65
^SPX,2023-11-30 00:00:00,calls,4160.0,393.86,0.0,0.0,1.0,88.0,399.7,415.9,2023-11-27 19:43:02,1.1956827325439454,True,407.8
^SPX,2023-11-30 00:00:00,calls,4165.0,350.67,0.0,0.0,1.0,34.0,394.7,410.9,2023-11-14 20:32:59,1.183658866882324,True,402.8
^SPX,2023-11-30 00:00:00,calls,4170.0,373.67,-7.159973,-1.880097,1.0,75.0,389.7,401.6,2023-11-30 18:37:19,1.0009815576171874,True,395.65
^SPX,2023-11-30 00:00:00,calls,4175.0,371.61,-7.6900024,-2.0274196,1.0,322.0,384.7,400.9,2023-11-30 19:13:17,1.1595501007080078,True,392.8
^SPX,2023-11-30 00:00:00,calls,4180.0,204.27,0.0,0.0,1.0,50.0,380.2,395.9,2023-11-10 14:30:04,0.6611362011718751,True,388.05
^SPX,2023-11-30 00:00:00,calls,4185.0,233.33,0.0,0.0,1.0,62.0,374.7,390.9,2023-11-13 16:00:53,1.1354413345336916,True,382.8
^SPX,2023-11-30 00:00:00,calls,4190.0,356.9,-11.850006,-3.213561,6.0,405.0,370.1,385.9,2023-11-30 20:22:13,0.629886513671875,True,378.0
^SPX,2023-11-30 00:00:00,calls,4195.0,311.21,0.0,0.0,1.0,60.0,364.7,380.9,2023-11-14 15:36:43,1.111271533508301,True,372.8
^SPX,2023-11-30 00:00:00,calls,4200.0,348.64,5.0300293,1.4638776,123.0,1743.0,359.7,375.9,2023-11-30 20:12:40,1.0991866329956057,True,367.8
^SPX,2023-11-30 00:00:00,calls,4205.0,339.66,-21.549988,-5.9660554,5.0,128.0,355.2,370.9,2023-11-30 16:39:43,0.6215858154296876,True,363.05
^SPX,2023-11-30 00:00:00,calls,4210.0,338.42,-17.72998,-4.978234,7.0,185.0,351.2,365.9,2023-11-30 16:16:32,0.7026396923828125,True,358.54999999999995
^SPX,2023-11-30 00:00:00,calls,4215.0,328.57,-22.130005,-6.310238,3.0,78.0,344.7,356.5,2023-11-30 18:42:11,0.8989267919921874,True,350.6
^SPX,2023-11-30 00:00:00,calls,4220.0,324.21,-24.100006,-6.9191256,2.0,138.0,339.7,355.9,2023-11-30 16:43:37,1.0506639263916016,True,347.79999999999995
^SPX,2023-11-30 00:00:00,calls,4225.0,318.8,-4.200012,-1.3003135,2.0,1208.0,334.7,350.9,2023-11-30 16:45:29,1.0385179910278324,True,342.79999999999995
^SPX,2023-11-30 00:00:00,calls,4230.0,321.45,-2.5299988,-0.780912,9.0,122.0,330.2,345.9,2023-11-30 19:43:06,0.5815471533203125,True,338.04999999999995
^SPX,2023-11-30 00:00:00,calls,4235.0,320.87,-26.420013,-7.6074786,1.0,138.0,325.2,340.9,2023-11-30 15:16:29,0.5737347314453125,True,333.04999999999995
^SPX,2023-11-30 00:00:00,calls,4240.0,302.93,-27.49002,-8.31972,2.0,192.0,320.2,335.9,2023-11-30 16:56:36,0.5654340332031251,True,328.04999999999995
^SPX,2023-11-30 00:00:00,calls,4245.0,314.75,3.5700073,1.1472483,9.0,273.0,314.7,330.9,2023-11-30 14:31:49,0.9898682653808591,True,322.79999999999995
^SPX,2023-11-30 00:00:00,calls,4250.0,298.9,-9.820007,-3.1808782,30.0,2082.0,309.7,325.9,2023-11-30 19:35:53,0.977661356201172,True,317.79999999999995
^SPX,2023-11-30 00:00:00,calls,4255.0,294.26,-11.309998,-3.7012787,34.0,129.0,304.7,316.6,2023-11-30 19:38:57,0.8165911895751952,True,310.65
^SPX,2023-11-30 00:00:00,calls,4260.0,296.83,-2.2900085,-0.7655819,24.0,551.0,299.7,315.9,2023-11-30 20:45:02,0.9531865032958984,True,307.79999999999995
^SPX,2023-11-30 00:00:00,calls,4265.0,277.73,-10.98999,-3.8064528,10.0,649.0,294.8,310.9,2023-11-30 18:17:13,0.9409185595703125,True,302.85
^SPX,2023-11-30 00:00:00,calls,4270.0,278.54,-0.9299927,-0.3327701,27.0,350.0,289.7,305.9,2023-11-30 20:15:43,0.9286506158447264,True,297.79999999999995
^SPX,2023-11-30 00:00:00,calls,4275.0,276.44,-2.4500122,-0.8784869,13.0,518.0,284.6,296.5,2023-11-30 19:42:47,0.7686790710449221,True,290.55
^SPX,2023-11-30 00:00:00,calls,4280.0,258.75,-10.880005,-4.035161,11.0,274.0,279.7,295.9,2023-11-30 18:52:41,0.9041147283935548,True,287.79999999999995
^SPX,2023-11-30 00:00:00,calls,4285.0,261.07,-13.089996,-4.774583,5.0,309.0,274.7,290.9,2023-11-30 17:44:44,0.8917857501220703,True,282.79999999999995
^SPX,2023-11-30 00:00:00,calls,4290.0,266.2,-3.9799805,-1.4730848,2.0,191.0,269.7,281.3,2023-11-27 18:02:40,0.7276028216552735,True,275.5
^SPX,2023-11-30 00:00:00,calls,4295.0,260.64,-2.4599915,-0.93500245,1.0,207.0,265.2,280.9,2023-11-30 15:34:12,0.8670667590332031,True,273.04999999999995
^SPX,2023-11-30 00:00:00,calls,4300.0,247.36,-12.830002,-4.9310126,29.0,11165.0,259.7,275.9,2023-11-30 20:16:44,0.8547072634887696,True,267.79999999999995
^SPX,2023-11-30 00:00:00,calls,4305.0,235.27,-22.779984,-8.827741,14.0,299.0,253.1,270.9,2023-11-30 18:33:00,0.8422867333984375,True,262.0
^SPX,2023-11-30 00:00:00,calls,4310.0,234.5,-6.630005,-2.749556,31.0,275.0,250.2,265.9,2023-11-30 20:31:09,0.8298967205810546,True,258.04999999999995
^SPX,2023-11-30 00:00:00,calls,4315.0,241.09,4.119995,1.7386146,25.0,541.0,244.7,260.9,2023-11-30 20:33:44,0.8174456732177733,True,252.8
^SPX,2023-11-30 00:00:00,calls,4320.0,223.77,-14.229996,-5.97899,12.0,710.0,239.7,255.9,2023-11-30 18:37:52,0.8049946258544922,True,247.8
^SPX,2023-11-30 00:00:00,calls,4325.0,223.12,-17.880005,-7.4190893,3.0,857.0,234.7,246.5,2023-11-30 20:11:19,0.6588168884277343,True,240.6
^SPX,2023-11-30 00:00:00,calls,4330.0,210.1,-10.599991,-4.8028955,1.0,874.0,229.7,245.9,2023-11-29 20:33:46,0.7799704620361327,True,237.8
^SPX,2023-11-30 00:00:00,calls,4335.0,183.53,0.0,0.0,3.0,467.0,223.0,240.9,2023-11-17 20:51:25,0.7674583801269532,True,231.95
^SPX,2023-11-30 00:00:00,calls,4340.0,204.65,-8.029999,-3.775625,10.0,327.0,219.7,235.9,2023-11-30 17:23:42,0.754885263671875,True,227.8
^SPX,2023-11-30 00:00:00,calls,4345.0,201.47,-14.529999,-6.7268515,4.0,324.0,214.7,230.9,2023-11-30 20:32:31,0.7423121472167968,True,222.8
^SPX,2023-11-30 00:00:00,calls,4350.0,196.54,-3.9600067,-1.9750657,17.0,3287.0,210.2,225.9,2023-11-30 20:32:31,0.7296779962158204,True,218.05
^SPX,2023-11-30 00:00:00,calls,4355.0,190.98,5.1900024,2.7934778,10.0,123.0,207.1,219.2,2023-11-30 19:31:06,0.6738924212646487,True,213.15
^SPX,2023-11-30 00:00:00,calls,4360.0,208.29,-5.5700073,-2.604511,31.0,378.0,202.1,214.2,2023-11-30 20:59:13,0.661685512084961,True,208.15
^SPX,2023-11-30 00:00:00,calls,4365.0,178.36,-12.440002,-6.5199175,3.0,502.0,197.1,209.2,2023-11-30 17:02:08,0.6494786029052735,True,203.15
^SPX,2023-11-30 00:00:00,calls,4370.0,186.2,5.529999,3.0608284,17.0,494.0,192.1,204.2,2023-11-30 20:23:06,0.6372106591796876,True,198.15
^SPX,2023-11-30 00:00:00,calls,4375.0,178.7,-13.37001,-6.961009,16.0,4280.0,187.1,199.2,2023-11-30 19:47:36,0.6248816809082032,True,193.15
^SPX,2023-11-30 00:00:00,calls,4380.0,188.24,19.710007,11.6952505,6.0,549.0,182.1,194.2,2023-11-30 20:59:13,0.6125527026367189,True,188.15
^SPX,2023-11-30 00:00:00,calls,4385.0,185.1,19.810013,11.985004,27.0,189.0,177.1,189.2,2023-11-30 20:59:33,0.600162689819336,True,183.15
^SPX,2023-11-30 00:00:00,calls,4390.0,159.59,-1.050003,-0.65363735,2.0,606.0,172.1,184.2,2023-11-30 16:26:26,0.5877726770019531,True,178.14999999999998
^SPX,2023-11-30 00:00:00,calls,4395.0,149.27,-5.949997,-3.8332672,18.0,343.0,167.1,179.2,2023-11-30 19:01:30,0.5753216296386718,True,173.14999999999998
^SPX,2023-11-30 00:00:00,calls,4400.0,143.0,-7.75,-5.1409616,2581.0,12265.0,162.1,174.2,2023-11-30 20:26:40,0.5628095477294923,True,168.14999999999998
^SPX,2023-11-30 00:00:00,calls,4405.0,139.83,-32.270004,-18.750729,8.0,418.0,157.1,169.2,2023-11-30 20:28:41,0.5502364312744141,True,163.14999999999998
^SPX,2023-11-30 00:00:00,calls,4410.0,134.98,-15.199997,-10.121186,103.0,241.0,152.1,164.2,2023-11-30 20:28:41,0.5376633148193359,True,158.14999999999998
^SPX,2023-11-30 00:00:00,calls,4415.0,131.46,-19.709991,-13.038296,3.0,385.0,147.1,159.2,2023-11-30 17:06:40,0.5250291638183593,True,153.14999999999998
^SPX,2023-11-30 00:00:00,calls,4420.0,136.2,5.8399963,4.479899,26.0,879.0,142.1,154.2,2023-11-30 20:35:00,0.5123339782714844,True,148.14999999999998
^SPX,2023-11-30 00:00:00,calls,4425.0,127.37,-15.329994,-10.742813,83.0,3284.0,137.1,149.2,2023-11-30 20:42:52,0.499577758178711,True,143.14999999999998
^SPX,2023-11-30 00:00:00,calls,4430.0,115.51,-20.91999,-15.333864,20.0,231.0,132.1,144.2,2023-11-30 19:08:00,0.4867605035400391,True,138.14999999999998
^SPX,2023-11-30 00:00:00,calls,4435.0,114.32,-0.94000244,-0.8155496,20.0,213.0,127.1,139.2,2023-11-30 20:14:07,0.4738822143554688,True,133.14999999999998
^SPX,2023-11-30 00:00:00,calls,4440.0,116.2,0.5799942,0.5016383,48.0,787.0,122.1,134.2,2023-11-30 20:50:01,0.460942890625,True,128.14999999999998
^SPX,2023-11-30 00:00:00,calls,4445.0,102.71,-7.8600006,-7.1086197,11.0,450.0,117.1,129.2,2023-11-30 19:18:08,0.4479425323486328,True,123.15
^SPX,2023-11-30 00:00:00,calls,4450.0,118.3,18.580002,18.632172,160.0,4357.0,112.1,123.6,2023-11-30 20:57:58,0.4222775057983398,True,117.85
^SPX,2023-11-30 00:00:00,calls,4455.0,94.54,-1.3199997,-1.3770078,22.0,350.0,106.6,118.1,2023-11-30 16:37:17,0.3986571365356446,True,112.35
^SPX,2023-11-30 00:00:00,calls,4460.0,94.6,3.25,3.557745,158.0,400.0,103.7,110.7,2023-11-30 20:49:38,0.3280706842041015,True,107.2
^SPX,2023-11-30 00:00:00,calls,4465.0,90.8,3.1700058,3.6174893,30.0,253.0,98.6,105.7,2023-11-30 20:14:07,0.3163520513916015,True,102.15
^SPX,2023-11-30 00:00:00,calls,4470.0,100.6,21.650002,27.422422,100.0,593.0,93.0,100.7,2023-11-30 20:59:41,0.3046029013061523,True,96.85
^SPX,2023-11-30 00:00:00,calls,4475.0,90.62,14.700005,19.362494,175.0,2454.0,88.7,95.7,2023-11-30 20:48:26,0.2927927166748045,True,92.2
^SPX,2023-11-30 00:00:00,calls,4480.0,88.0,16.550003,23.163055,79.0,446.0,83.7,90.7,2023-11-30 20:49:35,0.2808299456787109,True,87.2
^SPX,2023-11-30 00:00:00,calls,4485.0,85.4,18.630005,27.90176,232.0,289.0,78.7,85.7,2023-11-30 20:59:41,0.2688061401367187,True,82.2
